,smiles,cmpd_id,fragmentA,fragmentB,sucos,int_count
468,O=C(Nc1c(F)ccc2c1OCO2)c1nnn2ccccc12,ENAMINE:PV-002205904863,x1140_0A,x1594_0A,0.6400994741816273,5
469,O=C(CSc1nnc2ccccn12)N1CCC[C@@H]1c1ccc2c(c1)OCCCO2,MOLPORT:009-222-788,x1594_0A,x1919_0A,0.6327898409101085,7
470,CS(=O)(=O)NCC(=O)N1CC[C@@H](NC(=O)CCCC2CCC2)C1,"ENAMINE:PV-002853806743,ENAMINE:PV-002853806745",x1071_0A,x1083_0A,0.6325141006403509,4
471,CS(=O)(=O)NCC(=O)N1CC[C@H](NC(=O)CC2CCCC2)C1,ENAMINE:PV-002772466201,x1071_0A,x1083_0A,0.6306371691533921,5
472,O=C(Nc1c(Cl)ccc2c1OCO2)c1cnnc2ccccc12,ENAMINE:PV-002213898695,x1140_0A,x1594_0A,0.6296415764215917,5
473,COC1(CS(=O)(=O)NCC(=O)C2CCC2)CCOCC1,ENAMINE:Z3619119725,x1071_0A,x1083_0A,0.6294723980724756,4
474,COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nnc(C)n2c1,MOLPORT:010-916-302,x1594_0A,x2021_0A,0.6280595632886791,8
475,O=C(CCC1CCCCC1)N1CCC(c2nnc3ccccn23)CC1,"MOLPORT:009-129-296,ENAMINE:Z95869934",x1594_0A,x1083_0A,0.6278278142682271,4
476,O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,MOLPORT:027-714-254,x1594_0A,x2021_0A,0.6275782190657075,6
477,CS(=O)(=O)NCC(=O)N1C[C@H]2C[C@@H]1CN(C(=O)c1ccon1)C2,ENAMINE:PV-002964919886,x1071_0A,x1498_0A,0.625962150731181,5
478,c1ccc2c(c1)nnn2CN1CCN(c2ccc3c(c2)OCO3)CC1,MOLPORT:002-884-910,x1140_0A,x1594_0A,0.6255149037960497,5
479,CN1CCC(CCNC(=O)c2cnnc3ccccc23)CC1,ENAMINE:Z2702597197,x1083_0A,x1594_0A,0.6253630797471184,3
480,CS(=O)(=O)NCC(=O)N1C[C@H]2C[C@@H](C1)N(C(=O)c1cnco1)C2,ENAMINE:PV-003003682922,x1071_0A,x1498_0A,0.6238859586714275,5
481,O=C(CSc1nnc2ccccn12)Nc1ccc2c(c1)OCCO2,MOLPORT:000-224-296,x1594_0A,x2021_0A,0.623827567247895,5
482,O=C(NCc1nnc2ccccn12)c1ccc2c(c1)OCCO2,ENAMINE:Z62866073,x1594_0A,x2021_0A,0.6237982016055592,6
483,CS(=O)(=O)NCC(=O)N1CCCC(NC(=O)CC2CCC2)CCC1,ENAMINE:PV-003259821182,x1071_0A,x1083_0A,0.6236975395369865,6
484,c1ccc2c(c1)nnn2Cc1nnc2sc(-c3ccc4c(c3)OCO4)nn12,MOLPORT:002-101-128,x1140_0A,x1594_0A,0.6234228504404514,4
485,Cc1ccn2c(C(=O)NCc3ccc4c(c3)OCCO4)nnc2c1,ENAMINE:PV-002777360883,x1594_0A,x2021_0A,0.6232363772155022,7
486,O=C(C[C@H]1CCCCC12CC2)NCCc1nnc2ccccn12,ENAMINE:Z4638950487,x1594_0A,x1071_0A,0.6227248648192588,6
487,O=C(Cn1nnc2ccccc21)NCCc1ccc2c(c1)OCO2,MOLPORT:005-618-309,x1140_0A,x1594_0A,0.6223484062666144,4
488,CS(=O)(=O)NCC(=O)N1CCCC[C@@H]1CNC(=O)c1cccnc1,ENAMINE:PV-003011340040,x1071_0A,x1498_0A,0.6207265667812422,3
489,Cc1ccn2c(NC(=O)c3ccc4c(n3)OCCO4)nnc2c1,ENAMINE:PV-002170363934,x1594_0A,x2021_0A,0.6203932962327074,4
490,Cc1nnc2ccc(C(=O)Nc3cc4c(cn3)OCCC4)cn12,ENAMINE:Z2297554111,x1594_0A,x2021_0A,0.6201553862117709,5
491,CC(C)(C(=O)N[C@@H]1CCN(C(=O)CNS(C)(=O)=O)C1)C1CCC1,ENAMINE:PV-003495244868,x1071_0A,x1083_0A,0.6177280359692239,4
492,O=C(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1ccc2nncn2c1,MOLPORT:009-356-437,x1594_0A,x2021_0A,0.6170649440350389,7
493,O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccc(C(F)(F)F)cn12,MOLPORT:009-406-090,x1594_0A,x1919_0A,0.6164577927061458,3
494,CS(=O)(=O)NCC(=O)N1CCC[C@H](CNC(=O)C2CCC2)CC1,ENAMINE:PV-002936090586,x1071_0A,x1083_0A,0.6153145707804191,5
495,CN(C(=O)c1ccsn1)[C@H]1CCCN(C(=O)CNS(C)(=O)=O)C1,"ENAMINE:PV-004005769645,ENAMINE:PV-004005769646",x1071_0A,x1498_0A,0.6152989325425791,4
496,Cc1cc2c(cc1NC(=O)Cn1nnc3ccccc31)OCO2,"ENAMINE:PV-001842643011,ENAMINE:Z1635502415",x1140_0A,x1594_0A,0.6140789485637043,5
497,c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,ENAMINE:Z1281715982,x0147_0A,x1140_0A,0.6133904994548526,4
498,CC1CCN(CCCNC(=O)c2nnn3ccccc23)CC1,ENAMINE:Z3309753665,x1083_0A,x1594_0A,0.6133230690525352,3
499,N#CC1(CS(=O)(=O)NCC(=O)N2CCCC2)CCCCC1,ENAMINE:Z1688379560,x1071_0A,x1083_0A,0.6116664285489112,4
500,N#CC1(CS(=O)(=O)NCC(=O)C2CCC2)CCCCC1,ENAMINE:Z3619118888,x1071_0A,x1083_0A,0.611361824174065,5
501,O=C(CNS(=O)(=O)CC1(C(F)(F)F)CCCCC1)C1CCCC1,ENAMINE:PV-003025000597,x1071_0A,x1083_0A,0.6099877651816296,4
502,CS(=O)(=O)NCC(=O)N1CCC(CNC(=O)c2cnsc2)CC1,ENAMINE:PV-004112629023,x1071_0A,x1498_0A,0.6098737298936423,5
503,COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nnc(C)n2c1,MOLPORT:010-916-302,x1594_0A,x1919_0A,0.6093166947055939,6
504,CS(=O)(=O)NCC(=O)N1CCC[C@@H](CNC(=O)c2cncs2)C1,"ENAMINE:PV-004079207122,ENAMINE:PV-004079207124",x1071_0A,x1498_0A,0.6089772011554838,3
505,COCC1(CS(=O)(=O)NCC(=O)C2CCCCC2)CCC1,ENAMINE:Z3621458356,x1071_0A,x1083_0A,0.6087381534446745,5
506,O=C(Cc1ccc2c(c1)OCCCO2)NCCc1nnc2ccccn12,MOLPORT:027-714-254,x1594_0A,x1919_0A,0.6079810227324169,2
507,CS(=O)(=O)NCC(=O)N1CCCC[C@@H]1CNC(=O)C1CCC1,ENAMINE:PV-002842607097,x1071_0A,x1083_0A,0.6075467942827283,5
508,c1cn2cnnc2c(N[C@H](c2ccc3c(c2)OCCO3)C2CC2)n1,ENAMINE:Z1576646240,x0147_0A,x1140_0A,0.6074542441207059,3
509,C[C@@H]1CC(CS(=O)(=O)NCC(=O)C2CCC2)=NO1,ENAMINE:Z4276585788,x1071_0A,x1083_0A,0.6074269789570832,3
510,CCN(CC)S(=O)(=O)c1ccc2nnc(S[C@@H](C)C(=O)Nc3ccc4c(c3)OCCO4)n2c1,MOLPORT:009-425-679,x1594_0A,x2021_0A,0.6068634652892362,5
511,CS(=O)(=O)NCC(=O)N1C[C@H]2C[C@]1(CNC(=O)c1cocn1)C2,ENAMINE:PV-003841801164,x1071_0A,x1498_0A,0.606833502882973,5
512,O=C(Nc1ccc2c(c1)OCCO2)N1CCC[C@@H](c2nnc3ccccn23)C1,MOLPORT:027-673-111,x1594_0A,x2021_0A,0.6065253015313111,4
513,CCc1cc(CS(=O)(=O)NCC(=O)C2CCCC2)on1,ENAMINE:Z4109079104,x1071_0A,x1083_0A,0.6052800129690338,3
514,CS(=O)(=O)NCC(=O)N1C[C@@H]2CN(C(=O)c3cocn3)C[C@@H]2C1,ENAMINE:PV-002781972931,x1071_0A,x1498_0A,0.6051947949808898,4
515,CC1CCN(C(=O)NCCn2nnc3ccccc32)CC1,ENAMINE:Z3634263614,x1083_0A,x1594_0A,0.605060885251126,4
516,O=C(Nc1ccc2c(c1)OCCO2)C1CCN(c2nnc3ccccn23)CC1,MOLPORT:010-964-095,x1594_0A,x2021_0A,0.6048726873517206,4
517,FC(F)(F)c1ccc2nnc(SCc3ccc4c(c3)OCCO4)n2c1,MOLPORT:009-350-717,x1594_0A,x2021_0A,0.6037999566807806,4
518,CS(=O)(=O)NCC(=O)N1CC[C@H](NC(=O)Cc2cncs2)C1,ENAMINE:PV-002770299932,x1071_0A,x1498_0A,0.6035337057796717,4
519,CS(=O)(=O)NCC(=O)N1[C@@H]2CC[C@H]1CN(C(=O)c1cncs1)C2,ENAMINE:PV-003168781471,x1071_0A,x1498_0A,0.602709456501704,7
520,O=C(CCF)NC[C@@H]1CCN1C(=O)c1cccn2cnnc12,ENAMINE:PV-002945413544,x1594_0A,x1919_0A,0.6021280157029352,4
521,COCCC(=O)NC[C@H]1CCCN(C(=O)c2ccc3nncn3c2)C1,ENAMINE:PV-001394299785,x1594_0A,x1919_0A,0.6020125320909334,5
522,CS(=O)(=O)NCC(=O)N1[C@@H]2CC[C@H]1CN(C(=O)c1ccon1)C2,ENAMINE:PV-002764506475,x1071_0A,x1498_0A,0.6015845369419327,7
523,CS(=O)(=O)NCC(=O)N1CC[C@H](NC(=O)CCc2cnco2)C1,ENAMINE:PV-003724385306,x1071_0A,x1498_0A,0.6014262297777939,4
524,COCCC(=O)NCc1nnc2c(Cl)cc(C(F)(F)F)cn12,ENAMINE:Z1047752772,x1594_0A,x1919_0A,0.6014138292503164,4
525,CS(=O)(=O)NCC(=O)N1CCC[C@@H]1CNC(=O)[C@@H]1CCCCS1,ENAMINE:PV-003912320410,x1071_0A,x1083_0A,0.6007507823038577,3
526,O=C(CCF)NC[C@H]1C[C@H]1NC(=O)c1cccn2cnnc12,ENAMINE:PV-003608828092,x1594_0A,x1919_0A,0.6003492606169252,5
527,CC1CCN(CCNC(=O)Cn2nnc3ccccc32)CC1,MOLPORT:009-550-417,x1083_0A,x1594_0A,0.5995737821887648,3
528,CN(C)S(=O)(=O)c1ccc2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)n2c1,MOLPORT:028-936-542,x1594_0A,x2021_0A,0.5990997597837048,6
529,CS(=O)(=O)N(CC(=O)N1CCCC1)c1ccc2c(c1)OCCO2,MOLPORT:002-091-971,x1071_0A,x1083_0A,0.5988146354681798,4
530,CS(=O)(=O)NCC(=O)N1CCC(NC(=O)c2cccnc2)CC1,ENAMINE:PV-003519331966,x1071_0A,x1498_0A,0.5984509341586014,7
531,NS(=O)(=O)Cc1ccccc1NC(=O)c1cn2cnnc2cn1,ENAMINE:PV-002802995768,x0147_0A,x1140_0A,0.5975964515942932,3
532,COC[C@H](C)C(=O)NC[C@@H]1CCCN1C(=O)c1ccc2nncn2c1,ENAMINE:PV-001548875991,x1594_0A,x1919_0A,0.5973786838753635,3
533,Cc1nnc2c(Nc3ccc4c(c3)OCCO4)nccn12,ENAMINE:PV-002357507156,x0147_0A,x2021_0A,0.5970750248183451,5
534,CS(=O)(=O)NCC(=O)N1CC[C@@H](CNC(=O)[C@@H](O)C2CCCC2)C1,"ENAMINE:PV-003938162891,ENAMINE:PV-003938162892",x1071_0A,x1083_0A,0.596741488799008,5
535,CS(=O)(=O)NCC(=O)N1CC[C@@H](CNC(=O)C2=CCCS2)C1,ENAMINE:PV-003137190980,x1071_0A,x1083_0A,0.5957988298204541,6
536,NCc1cccc(CCC(=O)NC2CC2)c1,ENAMINE:Z3789219824,x1020_0A,x0130_0A,0.5952095195661378,2
537,COC(=O)CS(=O)(=O)N[C@@H](C)c1nnc2ccccn12,ENAMINE:Z1396807180,x1594_0A,x1919_0A,0.594215789612309,5
538,CC(=O)N[C@H](Cc1ccc2c(c1)OCO2)C(=O)O[C@H](C)CC#N,ENAMINE:Z1197251717,x1140_0A,x1071_0A,0.5933433642851694,4
539,NCc1ccccc1CCC(=O)NC1CC1,ENAMINE:Z3380208319,x1020_0A,x0130_0A,0.5932291433846246,3
540,O=C(NCCc1ccc2c(c1)OCO2)c1cc(-c2cccnc2)on1,MOLPORT:009-066-744,x1140_0A,x1498_0A,0.5929167178370147,3
541,CS(=O)(=O)NCC(=O)N1CC[C@H](NC(=O)c2ccsn2)C1,"ENAMINE:PV-002738679221,ENAMINE:PV-002738679222",x1071_0A,x1498_0A,0.5919173208460137,4
542,COc1nccn2c(CNC(=O)OC(C)(C)C)nnc12,MOLPORT:042-611-992,x0147_0A,x1140_0A,0.5912478497945087,2
543,NS(=O)(=O)c1ccc(CNC(=O)c2ccc3nncn3c2)cc1,ENAMINE:Z981785910,x1594_0A,x1140_0A,0.5901092534012227,3
544,c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,ENAMINE:Z1281715982,x0147_0A,x1919_0A,0.5900498012265774,4
545,O=C(Nc1nnc2ccccn12)[C@@H]1CC(=O)N(c2ccc3c(c2)OCCO3)C1,MOLPORT:009-287-450,x1594_0A,x2021_0A,0.5898724095864909,5
546,CS(=O)(=O)NC[C@H]1CCN(c2cncc3nncn23)C1,ENAMINE:Z2792856926,x0147_0A,x1140_0A,0.5898399463474542,4
547,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(c2nnc3ccccn23)CC1,MOLPORT:003-271-295,x1594_0A,x2021_0A,0.589820375057923,6
548,O=C(Cn1nnc2ccccc21)Nc1cc(Cl)c2c(c1)OCO2,ENAMINE:PV-002534418857,x1140_0A,x1594_0A,0.5897027835046548,5
549,O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,MOLPORT:000-633-231,x1594_0A,x1919_0A,0.5896370739590343,5
550,C[C@@H](NC(=O)CS(=O)(=O)c1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCCO2,MOLPORT:009-337-564,x1594_0A,x2021_0A,0.589018170136886,5
551,O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,ENAMINE:PV-004109013308,x1594_0A,x1919_0A,0.5883173960818773,4
552,O=C(CSc1ccc2c(c1)OCCO2)N1CCC[C@@H](c2nnc3ccccn23)C1,MOLPORT:009-486-455,x1594_0A,x2021_0A,0.5868894427435599,6
553,c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,ENAMINE:Z1281715982,x0147_0A,x2021_0A,0.5866141129848835,4
554,CS(=O)(=O)NCC(=O)N1C[C@H](NC(=O)c2cocn2)CC12CCC2,ENAMINE:PV-003156786670,x1071_0A,x1498_0A,0.5865986326300039,4
555,COc1cc(CS(=O)(=O)NCC(=O)N2CCCC2)sn1,ENAMINE:Z2850017919,x1071_0A,x1083_0A,0.5864235002156161,6
556,COC(=O)c1sccc1CS(=O)(=O)NCC(=O)N1CCCC1,ENAMINE:Z3403090211,x1071_0A,x1083_0A,0.5863929691688066,6
557,N#Cc1cc(CS(=O)(=O)NCC(=O)C2CCCCC2)cs1,ENAMINE:Z3621458398,x1071_0A,x1083_0A,0.58618512521307,5
558,CCN(CC)CCn1cc(NC(=O)CC[C@@H]2CCCCN2)cn1,ENAMINE:Z963589692,x1020_0A,x0130_0A,0.5859928219460206,3
559,O=C(C1CCSCC1)N1CCC(c2nnc3ccccn23)CC1,ENAMINE:Z1188667548,x1594_0A,x1083_0A,0.5857118828005302,5
560,O=C(CNS(=O)(=O)Cc1ccsc1Br)C1CCC1,ENAMINE:Z3619119675,x1071_0A,x1083_0A,0.5854966532652346,5
561,O=C(CNS(=O)(=O)C[C@@H]1CCCC2(CCC2)O1)C1CCC1,ENAMINE:Z3619120112,x1071_0A,x1083_0A,0.5854410866119368,5
562,CCOC(=O)N1CCC[C@@H]([C@@H](C)NC(=O)c2cnnc3ccccc23)C1,ENAMINE:Z2710110561,x1083_0A,x1594_0A,0.5846182115653159,3
563,c1ccc(C[C@H](Nc2cncc3nncn23)c2ccccn2)nc1,ENAMINE:PV-002728733604,x0147_0A,x1052_1A,0.5843958630557888,2
564,O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,MOLPORT:000-633-231,x1594_0A,x2021_0A,0.5839099579568027,6
565,c1cc(-c2nn3c(-c4ccc5c(c4)OCO5)nnc3s2)ccn1,MOLPORT:005-922-096,x1140_0A,x1498_0A,0.583522710717873,4
566,O=C(CC1CCCC1)NC1CCN(c2nccn3cnnc23)CC1,ENAMINE:Z1576825976,x0147_0A,x1083_0A,0.5809100491359815,1
567,O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,ENAMINE:PV-004109013308,x1594_0A,x2021_0A,0.5806399723721981,6
568,CC[C@H](C)[C@H](NC(=O)OC)C(=O)N(C)c1ccc2c(c1)OCO2,ENAMINE:Z2272005162,x1140_0A,x1071_0A,0.578906837254148,5
569,COC1(CS(=O)(=O)NCC(=O)N2CCCC2)CCCCC1,ENAMINE:Z2503929342,x1071_0A,x1083_0A,0.5788862373199245,4
570,O=C(Nc1cnc2c(c1)OCO2)c1nnc2c(F)cccn12,ENAMINE:PV-002960996640,x1594_0A,x1919_0A,0.578394988957547,3
571,Cc1ccc2nnc(C(=O)Nc3ccc4c(n3)OCCO4)n2c1,ENAMINE:PV-003541665659,x1594_0A,x1919_0A,0.5781263451689165,4
572,c1cn2cnnc2c(NC(C2CCC2)C2CCC2)n1,MOLPORT:039-267-975,x0147_0A,x1071_0A,0.5781101758004473,4
573,O=C(Nc1cnc2c(c1)OCO2)c1nnc2c(F)cccn12,ENAMINE:PV-002960996640,x1594_0A,x2021_0A,0.5773466814545514,4
574,Cc1ccc2nnc(C(=O)Nc3ccc4c(n3)OCCO4)n2c1,ENAMINE:PV-003541665659,x1594_0A,x2021_0A,0.5769617144160442,3
575,COC(=O)[C@H](C)NC(=O)CCc1ccc2c(c1)OCO2,ENAMINE:Z1422386759,x1140_0A,x1071_0A,0.5767498455893418,3
576,CS(=O)(=O)NCC(=O)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1cocn1,ENAMINE:PV-003016029466,x1071_0A,x1498_0A,0.5763553181136704,4
577,C[C@H](C(=O)NC1(CN)CC1)C1CC1,CHEMSPACE-BB:CSMB00013527663,x1020_0A,x0130_0A,0.575991985252145,2
578,C[C@H](C(N)=O)N1CC[C@](F)(CN)C1,CHEMSPACE-BB:CSMB00110778493,x1020_0A,x0130_0A,0.5751872976558179,3
579,NS(=O)(=O)C[C@H]1CCCN1C(=O)c1cn2cnnc2cn1,ENAMINE:PV-002822199224,x0147_0A,x1140_0A,0.575155326491535,3
580,NC[C@@]1(F)CCN(CCC(N)=O)C1,CHEMSPACE-BB:CSMB00110778494,x1020_0A,x0130_0A,0.5749760507245445,3
581,O=C(CNS(=O)(=O)CC1CCCCC1)C1CCCC1,ENAMINE:Z2705049340,x1071_0A,x1083_0A,0.5749664055282006,3
582,O=C(CCC(=O)c1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,MOLPORT:009-221-004,x1594_0A,x1919_0A,0.5746586056998776,3
583,O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,MOLPORT:005-578-516,x1594_0A,x1919_0A,0.5746192626516425,3
584,CC(=O)c1cccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)c1,MOLPORT:002-282-957,x1071_0A,x1083_0A,0.5744263289023441,3
585,O=C(CCC(=O)c1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,MOLPORT:009-221-004,x1594_0A,x2021_0A,0.5744098900311053,5
586,O=C(Nc1ccc2nncn2c1)c1ccc2c(c1)OCCO2,ENAMINE:Z1578614140,x1594_0A,x1919_0A,0.5742391082786193,5
587,COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nncn2c1,MOLPORT:009-717-271,x1594_0A,x1919_0A,0.5742183570717215,4
588,c1cn2cnnc2c(N[C@H](c2ccc3c(c2)OCCO3)C2CC2)n1,ENAMINE:Z1576646240,x0147_0A,x1919_0A,0.5739647091738603,3
589,CS(=O)(=O)NCC(=O)N1[C@@H]2CC[C@H]1CN(C(=O)CC1CCC1)C2,"ENAMINE:PV-002816475958,ENAMINE:PV-003321899320",x1071_0A,x1083_0A,0.5737204246007901,5
590,COc1ccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)cc1,MOLPORT:006-782-382,x1071_0A,x1083_0A,0.573339750337271,5
591,C=CCOC[C@H](NC(=O)C=Cc1ccc2c(c1)OCO2)C(=O)OC,ENAMINE:Z4504764503,x1140_0A,x1071_0A,0.5732040104519236,5
592,CC(C)[C@H](NC(=O)CC1CCCC1)c1nnc2ccccn12,ENAMINE:Z1014196092,x1594_0A,x1083_0A,0.5727135396544759,3
593,CCCN(C(=O)Cc1ccc2c(c1)OCO2)[C@@H](C)C(=O)OC,ENAMINE:Z2964752175,x1140_0A,x1071_0A,0.5725149292763327,4
594,CC(C)NC[C@H]1CC[C@@H](NC(=O)CCc2ccccc2)CC1,ENAMINE:PV-000946126493,x1020_0A,x0130_0A,0.572135620893802,3
595,O=S(=O)(c1ccc2nncn2c1)N(Cc1ccccc1)c1ccc2c(c1)OCCO2,MOLPORT:009-717-272,x1594_0A,x1919_0A,0.5719825313821195,4
596,O=C(CSc1nnc2ccccn12)N(CC=Cc1ccccc1)c1ccc2c(c1)OCCO2,MOLPORT:044-291-155,x1594_0A,x1919_0A,0.5716927416851509,4
597,C[C@@H](OC(=O)CCC(F)(F)F)C(=O)NCc1ccccn1,ENAMINE:PV-002758008436,x1498_0A,x2021_0A,0.5715762778458073,3
598,Cc1nnc2ccc(C(=O)NC[C@@H](C)Cn3cccn3)cn12,ENAMINE:Z979395704,x1594_0A,x1052_1A,0.5713420403155515,4
599,O=C(NCc1nnc2ccccn12)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)OCCO2,MOLPORT:005-817-195,x1594_0A,x1919_0A,0.5698617055744926,4
600,CS(=O)(=O)NCC(=O)N1CC2(CC[C@@H]2NC(=O)c2ccon2)C1,ENAMINE:PV-003744924661,x1071_0A,x1498_0A,0.5696351564791994,5
601,O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,MOLPORT:005-578-516,x1594_0A,x2021_0A,0.5694477114780191,4
602,C[C@H](CNC(=O)c1cnco1)CNC(=O)c1cccc2c1OCO2,ENAMINE:PV-002753146958,x1140_0A,x1498_0A,0.5692212269928758,3
603,C=C[C@H](NC(=O)Cc1ccc2c(c1)OCO2)C(=O)OC,ENAMINE:Z4112401232,x1140_0A,x1071_0A,0.5679081140001669,4
604,Cc1nnc2ccc(S(=O)(=O)N(CC#N)c3ccc4c(c3)OCCO4)cn12,MOLPORT:010-916-304,x1594_0A,x1919_0A,0.5678915686666086,4
605,CC(C)[C@@H](NC(=O)CCC1CCCCC1)c1nnc2ccccn12,ENAMINE:Z1014195650,x1594_0A,x1083_0A,0.567698231852709,1
606,CS(=O)(=O)NCC(=O)N1C[C@@H](NC(=O)c2ccsn2)C2(CC2)C1,ENAMINE:PV-003882893973,x1071_0A,x1498_0A,0.567466248066213,4
607,CS(=O)(=O)NCC(=O)N1CCC[C@@H]1CCNC(=O)c1cnco1,ENAMINE:PV-003519586284,x1071_0A,x1498_0A,0.5672002478245143,6
608,O=C(Nc1ccc2nncn2c1)c1ccc2c(c1)OCCO2,ENAMINE:Z1578614140,x1594_0A,x2021_0A,0.5670233334240056,5
609,c1cn2cnnc2c(NCc2ccn(C3CCCC3)n2)n1,MOLPORT:039-581-426,x0147_0A,x1071_0A,0.5665231877324414,3
610,COc1cccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)c1,MOLPORT:001-984-041,x1071_0A,x1083_0A,0.5659709308970488,5
611,CCN(CC)S(=O)(=O)c1ccc2nnc(SCCC(=O)Nc3ccc4c(c3)OCCO4)n2c1,MOLPORT:009-444-394,x1594_0A,x1919_0A,0.5659583736718895,6
612,COC(C)(C)CCS(=O)(=O)NC(=O)CC[C@@H]1CCCNC1,ENAMINE:Z3506127616,x1083_0A,x2021_0A,0.5658632014399364,5
613,COc1cccc(CS(=O)(=O)NCC(=O)N2CCCC2)c1,ENAMINE:Z1225640268,x1071_0A,x1083_0A,0.5657131212380369,5
614,CCCN1CCCC[C@@H]1CNC(=O)c1cnnc2ccccc12,ENAMINE:Z3603078936,x1083_0A,x1594_0A,0.5656292153135023,2
615,C[C@H](NC(=O)c1ccc2nncn2c1)[C@@H](C)NC(=O)C1CCC1,ENAMINE:PV-001047522622,x1594_0A,x1083_0A,0.5652243643311189,3
616,c1cn2cnnc2c(N[C@@H]2C[C@@H]3C[C@@H]3C2)n1,CHEMSPACE-BB:CSMB00018744687,x0147_0A,x1071_0A,0.5646005798935566,2
617,CCC[C@@H](NS(=O)(=O)CCCCCl)c1nnc2ccccn12,ENAMINE:Z1765924354,x1594_0A,x1140_0A,0.5643335890284144,2
618,c1cn2cnnc2c(N2CCc3c(ncn3C3CCCCC3)C2)n1,ENAMINE:Z4391109825,x0147_0A,x1083_0A,0.564078018445082,3
619,COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nncn2c1,MOLPORT:009-717-271,x1594_0A,x2021_0A,0.564033653537349,5
620,O=S(=O)(c1ccc2nncn2c1)N(Cc1ccccc1)c1ccc2c(c1)OCCO2,MOLPORT:009-717-272,x1594_0A,x2021_0A,0.5632190884870524,4
621,O=C(CNS(=O)(=O)CC1(CF)CC1)N1CCCC1,ENAMINE:Z4260546796,x1071_0A,x1083_0A,0.5631100978568884,3
622,C[C@H](NC(=O)c1cn2cnnc2cn1)c1cn(C2CCC2)nn1,ENAMINE:PV-003141007461,x0147_0A,x1083_0A,0.5628717747360024,2
623,O=C(NCc1nnc2ccccn12)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)OCCO2,MOLPORT:005-817-195,x1594_0A,x2021_0A,0.5622930192219302,6
624,NCc1ocnc1CS(=O)(=O)NCC(=O)N1CCCC1,ENAMINE:PV-002859535366,x1071_0A,x1083_0A,0.5620081682958302,3
625,Cc1nnc2ccc(S(=O)(=O)N(CC#N)c3ccc4c(c3)OCCO4)cn12,MOLPORT:010-916-304,x1594_0A,x2021_0A,0.561809912542268,2
626,CCOc1ccc(C(=O)N(C)CCNC(=O)CC2CCCC2)cn1,ENAMINE:PV-001433055726,x1498_0A,x1083_0A,0.5615902875227278,3
627,Cc1ccc2nnc(CNS(=O)(=O)CCCCC(C)(F)F)n2c1,ENAMINE:Z4887125226,x1594_0A,x1140_0A,0.5614521844543945,3
628,Cc1cc2c(cc1NC(=O)N(CCN(C)C)Cc1cccnc1)OCO2,ENAMINE:Z1637916902,x1140_0A,x1498_0A,0.5613588808846259,3
629,CS(=O)(=O)CCC(=O)NC[C@@H]1CCCN(Cc2nc(=O)[nH][nH]2)C1,ENAMINE:PV-000776164830,x1083_0A,x2021_0A,0.5613020862089328,4
630,CC(=O)c1cc2c(cc1NC(=O)Cc1cccnc1)OCO2,ENAMINE:Z1171324142,x1140_0A,x1498_0A,0.5612543186504285,5
631,C[C@@H]1CO[C@@H](CS(=O)(=O)NCC(=O)N2CCCC2)C1,ENAMINE:Z4260547704,x1071_0A,x1083_0A,0.5612208622432363,3
632,O=C(CC1CCCC1)N1CCC(c2nnc3ccccn23)CC1,ENAMINE:Z95869775,x1594_0A,x1083_0A,0.5609168892353401,2
633,C[C@@H]1CO[C@@H](CS(=O)(=O)NCC(=O)C2CCC2)C1,ENAMINE:Z4276585661,x1071_0A,x1083_0A,0.5608472411283612,6
