smiles,hit1,hit2,shape_tanimoto1,shape_tanimoto2,compound_set,template,inchikey
CC1CC(CS(=O)(=O)NCC(=O)C2CCC2)=NO1,x1071_0A,x1083_0A,0.6004091374019775,0.8117421825143587,x1071_0A-x1083_0A_281-I,x1083_0A,CSXBZENHPJTTCU-MRVPVSSYSA-N
CCN(CC)S(=O)(=O)c1ccc2nnc(SC(C)C(=O)Nc3ccc4c(c3)OCCO4)n2c1,x1594_0A,x2021_0A,0.772856803609594,0.7543436293436293,x1594_0A-x2021_0A_355-I,x1594_0A,QKMBWKYZINXZJT-AWEZNQCLSA-N
CS(=O)(=O)NCC(=O)N1CC2CC1(CNC(=O)c1cocn1)C2,x1071_0A,x1498_0A,0.5516640253565769,0.8035180882841022,x1071_0A-x1498_0A_152-I,x1498_0A,YDERFDIMPPSEDV-SWZMTVOYSA-N
O=C(Nc1ccc2c(c1)OCCO2)N1CCCC(c2nnc3ccccn23)C1,x1594_0A,x2021_0A,0.7153800824985268,0.6612157838606469,x1594_0A-x2021_0A_352-I,x1594_0A,LODDJMOCEMEXIE-CQSZACIVSA-N
CCc1cc(CS(=O)(=O)NCC(=O)C2CCCC2)on1,x1071_0A,x1083_0A,0.6501777709074046,0.7913069816749962,x1071_0A-x1083_0A_260-I,x1083_0A,CXVYJOWKIRABQO-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CC2CN(C(=O)c3cocn3)CC2C1,x1071_0A,x1498_0A,0.6239110844097326,0.7859183330532683,x1071_0A-x1498_0A_130-I,x1498_0A,GHQNRGDMXJHCOQ-AOOOYVTPSA-N
CC1CCN(C(=O)NCCn2nnc3ccccc32)CC1,x1083_0A,x1594_0A,0.685700181010367,0.7450980392156863,x1083_0A-x1594_0A_440-I,x1594_0A,VQMLOGFJNQEHHJ-UHFFFAOYSA-N
O=C(Nc1ccc2c(c1)OCCO2)C1CCN(c2nnc3ccccn23)CC1,x1594_0A,x2021_0A,0.7216890595009597,0.7159648522195595,x1594_0A-x2021_0A_351-I,x1594_0A,SVHOBMYNJDTHEP-UHFFFAOYSA-N
FC(F)(F)c1ccc2nnc(SCc3ccc4c(c3)OCCO4)n2c1,x1594_0A,x2021_0A,0.7509543441746832,0.7030097908860148,x1594_0A-x2021_0A_339-I,x1594_0A,QCBABGQQPDYUAT-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)Cc2cncs2)C1,x1071_0A,x1498_0A,0.6144086995922066,0.776955424726661,x1071_0A-x1498_0A_118-I,x1498_0A,FLRUDJZHSXLKMB-VIFPVBQESA-N
CS(=O)(=O)NCC(=O)N1C2CCC1CN(C(=O)c1cncs1)C2,x1071_0A,x1498_0A,0.6180359530530382,0.782422646477946,x1071_0A-x1498_0A_105-I,x1498_0A,DMXXXAKOEZHYKS-AOOOYVTPSA-N
O=C(CCF)NCC1CCN1C(=O)c1cccn2cnnc12,x1594_0A,x1919_0A,0.7069025928521373,0.7777913361805979,x1594_0A-x1919_0A_392-I,x1919_0A,SCWRGBXJHRLWSL-JTQLQIEISA-N
COCCC(=O)NCC1CCCN(C(=O)c2ccc3nncn3c2)C1,x1594_0A,x1919_0A,0.7038956958843858,0.797360248447205,x1594_0A-x1919_0A_379-I,x1919_0A,CXEAYVDZUBBJJR-CYBMUJFWSA-N
CS(=O)(=O)NCC(=O)N1C2CCC1CN(C(=O)c1ccon1)C2,x1071_0A,x1498_0A,0.6089996959562177,0.8136707196845219,x1071_0A-x1498_0A_103-I,x1498_0A,FAUJHCXQOKDKCC-AOOOYVTPSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)CCc2cnco2)C1,x1071_0A,x1498_0A,0.5982750794371312,0.7886836027713626,x1071_0A-x1498_0A_70-I,x1498_0A,UVQKLXYMKNAVNB-JTQLQIEISA-N
COCCC(=O)NCc1nnc2c(Cl)cc(C(F)(F)F)cn12,x1594_0A,x1919_0A,0.7486684420772304,0.7914183551847438,x1594_0A-x1919_0A_337-I,x1919_0A,FQWVARHJJYDTNX-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCCC1CNC(=O)C1CCCCS1,x1071_0A,x1083_0A,0.48556929908024105,0.711476372174934,x1071_0A-x1083_0A_221-I,x1083_0A,AJMILVSXIURHDQ-NEPJUHHUSA-N
O=C(CCF)NCC1CC1NC(=O)c1cccn2cnnc12,x1594_0A,x1919_0A,0.7073971655720706,0.778613909455031,x1594_0A-x1919_0A_232-I,x1919_0A,QVOZFYDIXPNAKD-MWLCHTKSSA-N
CC1CCN(CCNC(=O)Cn2nnc3ccccc32)CC1,x1083_0A,x1594_0A,0.6617957460626726,0.7141904285476072,x1083_0A-x1594_0A_433-I,x1594_0A,UPZANCDXDCTVAM-UHFFFAOYSA-N
CN(C)S(=O)(=O)c1ccc2nnc(SCC(=O)Nc3ccc4c(c3)OCCO4)n2c1,x1594_0A,x2021_0A,0.7322697412521786,0.7567400061977069,x1594_0A-x2021_0A_337-I,x2021_0A,ACGIEYXPHPJJGQ-UHFFFAOYSA-N
CS(=O)(=O)N(CC(=O)N1CCCC1)c1ccc2c(c1)OCCO2,x1071_0A,x1083_0A,0.6919491525423729,0.8057158946923835,x1071_0A-x1083_0A_188-I,x1083_0A,DCKUNHBXYDEQCV-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)c2cccnc2)CC1,x1071_0A,x1498_0A,0.643160826858232,0.7895431304634669,x1071_0A-x1498_0A_295-I,x1498_0A,OIJLAKMVODORMB-UHFFFAOYSA-N
NS(=O)(=O)Cc1ccccc1NC(=O)c1cn2cnnc2cn1,x0147_0A,x1140_0A,0.7239726027397261,0.8338983050847457,x0147_0A-x1140_0A_178-I,x1140_0A,HVDWYSWWOYWBAE-UHFFFAOYSA-N
COCC(C)C(=O)NCC1CCCN1C(=O)c1ccc2nncn2c1,x1594_0A,x1919_0A,0.742653741290518,0.8058018609742748,x1594_0A-x1919_0A_195-I,x1919_0A,GJOQXSDNHRWFCJ-JSGCOSHPSA-N
Cc1nnc2c(Nc3ccc4c(c3)OCCO4)nccn12,x0147_0A,x2021_0A,0.8022747156605424,0.6517260579064588,x0147_0A-x2021_0A_24-I,x0147_0A,HMMZBVFRDLOUDI-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(CNC(=O)C(O)C2CCCC2)C1,x1071_0A,x1083_0A,0.6091158228760998,0.7220696632461339,x1071_0A-x1083_0A_97-I,x1083_0A,DAWWJIULMHPMBU-FZMZJTMJSA-N
CS(=O)(=O)NCC(=O)N1CCC(CNC(=O)C2=CCCS2)C1,x1071_0A,x1083_0A,0.533567214160421,0.7002615787044161,x1071_0A-x1083_0A_242-I,x1083_0A,CPXXTPQNWKPTTO-JTQLQIEISA-N
NCc1cccc(CCC(=O)NC2CC2)c1,x1020_0A,x0130_0A,0.7407792207792208,0.8578176665092111,x1020_0A-x0130_0A_227-I,x0130_0A,GNHKLKGOYWKRIC-UHFFFAOYSA-N
COC(=O)CS(=O)(=O)NC(C)c1nnc2ccccn12,x1594_0A,x1919_0A,0.7225886967373863,0.7515353121801432,x1594_0A-x1919_0A_135-I,x1919_0A,OOJDHPGWPOONAS-QMMMGPOBSA-N
CC(=O)NC(Cc1ccc2c(c1)OCO2)C(=O)OC(C)CC#N,x1140_0A,x1071_0A,0.6462487447998853,0.6165151515151515,x1140_0A-x1071_0A_492-I,x1140_0A,OOVOVVQZHIRQLF-ZWNOBZJWSA-N
NCc1ccccc1CCC(=O)NC1CC1,x1020_0A,x0130_0A,0.6744692433315188,0.7047787610619469,x1020_0A-x0130_0A_226-I,x0130_0A,XTOXBTMZRRSRCC-UHFFFAOYSA-N
O=C(NCCc1ccc2c(c1)OCO2)c1cc(-c2cccnc2)on1,x1140_0A,x1498_0A,0.7201956119481893,0.7778685845047401,x1140_0A-x1498_0A_420-I,x1498_0A,AZLDLJUDQANMIE-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CCC(NC(=O)c2ccsn2)C1,x1071_0A,x1498_0A,0.6713276199067809,0.7557183702644746,x1071_0A-x1498_0A_287-I,x1498_0A,CEGDTGXPZOHQNO-QMMMGPOBSA-N
COc1nccn2c(CNC(=O)OC(C)(C)C)nnc12,x0147_0A,x1140_0A,0.7074277074277074,0.7839350685698293,x0147_0A-x1140_0A_175-I,x1140_0A,PTCPQRNBLNBCDX-UHFFFAOYSA-N
NS(=O)(=O)c1ccc(CNC(=O)c2ccc3nncn3c2)cc1,x1594_0A,x1140_0A,0.6756476683937824,0.84007996001999,x1594_0A-x1140_0A_342-I,x1140_0A,SPEGCLZXNLSUGP-UHFFFAOYSA-N
c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,x0147_0A,x1919_0A,0.7627471383975026,0.6492718446601942,x0147_0A-x1919_0A_46-I,x0147_0A,GTZSOZFVCOQROK-UHFFFAOYSA-N
O=C(Nc1nnc2ccccn12)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,x1594_0A,x2021_0A,0.6890169902912622,0.6532083633741889,x1594_0A-x2021_0A_333-I,x1594_0A,BAFSKWSBGXTHEF-GFCCVEGCSA-N
CS(=O)(=O)NCC1CCN(c2cncc3nncn23)C1,x0147_0A,x1140_0A,0.637125748502994,0.7808949361761818,x0147_0A-x1140_0A_171-I,x1140_0A,MFCQUPFMOSAUJV-SECBINFHSA-N
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(c2nnc3ccccn23)CC1,x1594_0A,x2021_0A,0.6988308420896848,0.7259275865934313,x1594_0A-x2021_0A_328-I,x2021_0A,NMJXDGOEQYNNKX-UHFFFAOYSA-N
O=C(Cn1nnc2ccccc21)Nc1cc(Cl)c2c(c1)OCO2,x1140_0A,x1594_0A,0.6726675239319903,0.7341668037506168,x1140_0A-x1594_0A_62-I,x1594_0A,RQJFGPVKJUKOFC-UHFFFAOYSA-N
O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.702124128775307,0.685280461789434,x1594_0A-x1919_0A_493-I,x1594_0A,YYCYXEXMCIMKLK-UHFFFAOYSA-N
CC(NC(=O)CS(=O)(=O)c1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.7268260292164674,0.7143007915567282,x1594_0A-x2021_0A_327-I,x1594_0A,JQDOJCWXFNTKMM-LLVKDONJSA-N
O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,x1594_0A,x1919_0A,0.7504983388704319,0.7307212378337908,x1594_0A-x1919_0A_489-I,x1594_0A,WLNZWJDSBDJAEI-UHFFFAOYSA-N
O=C(CSc1ccc2c(c1)OCCO2)N1CCCC(c2nnc3ccccn23)C1,x1594_0A,x2021_0A,0.7230464886251237,0.7303787796092129,x1594_0A-x2021_0A_326-I,x2021_0A,JTKFTIQXFAECQO-OAHLLOKOSA-N
c1cn2cnnc2c(NCCc2ccc3c(c2)OCCO3)n1,x0147_0A,x2021_0A,0.7589815137774677,0.6328628203371248,x0147_0A-x2021_0A_18-I,x0147_0A,GTZSOZFVCOQROK-UHFFFAOYSA-N
CS(=O)(=O)NCC(=O)N1CC(NC(=O)c2cocn2)CC12CCC2,x1071_0A,x1498_0A,0.537065518302061,0.8235020901068277,x1071_0A-x1498_0A_286-I,x1498_0A,DEEXNMQINIVZRS-SNVBAGLBSA-N
COc1cc(CS(=O)(=O)NCC(=O)N2CCCC2)sn1,x1071_0A,x1083_0A,0.6793108659513375,0.8018613029120384,x1071_0A-x1083_0A_493-I,x1083_0A,HTRDPKIUTSTLOG-UHFFFAOYSA-N
COC(=O)c1sccc1CS(=O)(=O)NCC(=O)N1CCCC1,x1071_0A,x1083_0A,0.6575342465753424,0.8111612175873731,x1071_0A-x1083_0A_486-I,x1083_0A,JBBXJTPLKCOORC-UHFFFAOYSA-N
N#Cc1cc(CS(=O)(=O)NCC(=O)C2CCCCC2)cs1,x1071_0A,x1083_0A,0.7185704274702173,0.7707997065297139,x1071_0A-x1083_0A_485-I,x1083_0A,RIXMQIQIDKZSAG-UHFFFAOYSA-N
CCN(CC)CCn1cc(NC(=O)CCC2CCCCN2)cn1,x1020_0A,x0130_0A,0.746490618485059,0.7919463087248322,x1020_0A-x0130_0A_181-I,x0130_0A,SZMCCKFQWAPJPY-HNNXBMFYSA-N
O=C(C1CCSCC1)N1CCC(c2nnc3ccccn23)CC1,x1594_0A,x1083_0A,0.7725943033102386,0.7315406328925865,x1594_0A-x1083_0A_209-I,x1594_0A,MZZLRRZNOOUVBS-UHFFFAOYSA-N
O=C(CNS(=O)(=O)Cc1ccsc1Br)C1CCC1,x1071_0A,x1083_0A,0.67552944813727,0.832860767049694,x1071_0A-x1083_0A_483-I,x1083_0A,OTYJVZJDBCGMJC-UHFFFAOYSA-N
O=C(CNS(=O)(=O)CC1CCCC2(CCC2)O1)C1CCC1,x1071_0A,x1083_0A,0.747662247034194,0.8044684579439252,x1071_0A-x1083_0A_482-I,x1083_0A,XRSFYZMNAYEOFY-ZDUSSCGKSA-N
CCOC(=O)N1CCCC(C(C)NC(=O)c2cnnc3ccccc23)C1,x1083_0A,x1594_0A,0.783826849024034,0.8037709497206704,x1083_0A-x1594_0A_391-I,x1594_0A,WXSJAOHXUBNFAF-ZIAGYGMSSA-N
c1ccc(CC(Nc2cncc3nncn23)c2ccccn2)nc1,x0147_0A,x1052_1A,0.7362545818060646,1.0,x0147_0A-x1052_1A_362-I,x1052_1A,BLNTXDPGOCPZPX-HNNXBMFYSA-N
O=C(CSc1nnc2ccccn12)c1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.6794959128065395,0.7075400801603207,x1594_0A-x2021_0A_319-I,x2021_0A,YYCYXEXMCIMKLK-UHFFFAOYSA-N
c1cc(-c2nn3c(-c4ccc5c(c4)OCO5)nnc3s2)ccn1,x1140_0A,x1498_0A,0.6518496856265535,0.8014743699639979,x1140_0A-x1498_0A_346-I,x1498_0A,GXVGFJAONONJEU-UHFFFAOYSA-N
O=C(CC1CCCC1)NC1CCN(c2nccn3cnnc23)CC1,x0147_0A,x1083_0A,0.7770740975300824,0.720773381294964,x0147_0A-x1083_0A_341-I,x0147_0A,KGSAWYYAZCRQIA-UHFFFAOYSA-N
O=C(Nc1cnc2c(c1)OCO2)c1nnc2ccc(Br)cn12,x1594_0A,x2021_0A,0.7441353887399463,0.6961483594864479,x1594_0A-x2021_0A_315-I,x1594_0A,WLNZWJDSBDJAEI-UHFFFAOYSA-N
CCC(C)C(NC(=O)OC)C(=O)N(C)c1ccc2c(c1)OCO2,x1140_0A,x1071_0A,0.6767947993216507,0.5310064935064935,x1140_0A-x1071_0A_429-I,x1140_0A,USKCDWCRGRZFMA-HZMBPMFUSA-N
COC1(CS(=O)(=O)NCC(=O)N2CCCC2)CCCCC1,x1071_0A,x1083_0A,0.6715339233038348,0.8073966642494561,x1071_0A-x1083_0A_476-I,x1083_0A,PTZSQOHEHIVZDN-UHFFFAOYSA-N
O=C(Nc1cnc2c(c1)OCO2)c1nnc2c(F)cccn12,x1594_0A,x1919_0A,0.7341794158553546,0.7203663098155553,x1594_0A-x1919_0A_488-I,x1594_0A,TZZXVFHVDFUGBF-UHFFFAOYSA-N
Cc1ccc2nnc(C(=O)Nc3ccc4c(n3)OCCO4)n2c1,x1594_0A,x1919_0A,0.7575020275750203,0.7126781695423856,x1594_0A-x1919_0A_487-I,x1594_0A,OYQODJQXJUPFEA-UHFFFAOYSA-N
c1cn2cnnc2c(NC(C2CCC2)C2CCC2)n1,x0147_0A,x1071_0A,0.765993265993266,0.7522178036096666,x0147_0A-x1071_0A_326-I,x0147_0A,ZBCOMZVCGPOEAL-UHFFFAOYSA-N
O=C(Nc1cnc2c(c1)OCO2)c1nnc2c(F)cccn12,x1594_0A,x2021_0A,0.7211895910780669,0.6927470775770457,x1594_0A-x2021_0A_314-I,x1594_0A,TZZXVFHVDFUGBF-UHFFFAOYSA-N
Cc1ccc2nnc(C(=O)Nc3ccc4c(n3)OCCO4)n2c1,x1594_0A,x2021_0A,0.747979548078509,0.6894114623490105,x1594_0A-x2021_0A_313-I,x1594_0A,OYQODJQXJUPFEA-UHFFFAOYSA-N
COC(=O)C(C)NC(=O)CCc1ccc2c(c1)OCO2,x1140_0A,x1071_0A,0.574537187398506,0.5610959836623554,x1140_0A-x1071_0A_409-I,x1140_0A,GLSOKVQMKGATAZ-VIFPVBQESA-N
CS(=O)(=O)NCC(=O)N1CC2C(C1)C2NC(=O)c1cocn1,x1071_0A,x1498_0A,0.5940003141196796,0.7765994436717664,x1071_0A-x1498_0A_283-I,x1498_0A,XZMPXTBXTIKZEV-VROVMSAKSA-N
CC(C(=O)NC1(CN)CC1)C1CC1,x1020_0A,x0130_0A,0.7393800229621125,0.8864326695916301,x1020_0A-x0130_0A_172-I,x0130_0A,BMPFHVTUGQNWQM-ZETCQYMHSA-N
CC(C(N)=O)N1CCC(F)(CN)C1,x1020_0A,x0130_0A,0.5681364945712386,0.7356793743890518,x1020_0A-x0130_0A_428-I,x0130_0A,NTIVRRSDYKFGKD-SVRRBLITSA-N
NS(=O)(=O)CC1CCCN1C(=O)c1cn2cnnc2cn1,x0147_0A,x1140_0A,0.7354121079504011,0.821800694629976,x0147_0A-x1140_0A_169-I,x1140_0A,JFGNCNZICKJICL-MRVPVSSYSA-N
NCC1(F)CCN(CCC(N)=O)C1,x1020_0A,x0130_0A,0.5738786279683378,0.6809465524275806,x1020_0A-x0130_0A_418-I,x0130_0A,NEYUTENSYIBDOT-QMMMGPOBSA-N
O=C(CNS(=O)(=O)CC1CCCCC1)C1CCCC1,x1071_0A,x1083_0A,0.6386780518659076,0.778831209201119,x1071_0A-x1083_0A_474-I,x1083_0A,BSUFJYRRXWHKOF-UHFFFAOYSA-N
O=C(CCC(=O)c1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,x1594_0A,x1919_0A,0.7142641964151227,0.7175037352028503,x1594_0A-x1919_0A_486-I,x1919_0A,AWKODOPGJLXTRA-UHFFFAOYSA-N
O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,x1594_0A,x1919_0A,0.6787504176411627,0.7163578742077036,x1594_0A-x1919_0A_478-I,x1919_0A,PPIKMNZXVPMNPC-UHFFFAOYSA-N
CC(=O)c1cccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)c1,x1071_0A,x1083_0A,0.7321034169156815,0.7507294706127553,x1071_0A-x1083_0A_472-I,x1083_0A,SDTOFBHAIHZBPD-UHFFFAOYSA-N
O=C(CCC(=O)c1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,x1594_0A,x2021_0A,0.6810318195860364,0.7270448849396218,x1594_0A-x2021_0A_312-I,x2021_0A,AWKODOPGJLXTRA-UHFFFAOYSA-N
O=C(Nc1ccc2nncn2c1)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.7848059454995872,0.658989898989899,x1594_0A-x1919_0A_466-I,x1594_0A,OUOFDOPWOOYMMD-UHFFFAOYSA-N
COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nncn2c1,x1594_0A,x1919_0A,0.8264255543822597,0.6920714366966215,x1594_0A-x1919_0A_461-I,x1594_0A,ZZCROQHYXNFWPQ-UHFFFAOYSA-N
c1cn2cnnc2c(NC(c2ccc3c(c2)OCCO3)C2CC2)n1,x0147_0A,x1919_0A,0.8010701920050362,0.6007994670219854,x0147_0A-x1919_0A_45-I,x0147_0A,FWNSOUQWFLXWNS-HNNXBMFYSA-N
CS(=O)(=O)NCC(=O)N1C2CCC1CN(C(=O)CC1CCC1)C2,x1071_0A,x1083_0A,0.4569081153588196,0.6794631710362048,x1071_0A-x1083_0A_470-I,x1083_0A,IUMXXTPNHJYSPR-BETUJISGSA-N
COc1ccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)cc1,x1071_0A,x1083_0A,0.6616647791619479,0.7541547277936963,x1071_0A-x1083_0A_460-I,x1083_0A,CLZWMAQKRSHCGD-UHFFFAOYSA-N
C=CCOCC(NC(=O)C=Cc1ccc2c(c1)OCO2)C(=O)OC,x1140_0A,x1071_0A,0.646744480382506,0.6639519931418774,x1140_0A-x1071_0A_218-I,x1071_0A,AAGJIUFODWIRNY-ZDUSSCGKSA-N
CC(C)C(NC(=O)CC1CCCC1)c1nnc2ccccn12,x1594_0A,x1083_0A,0.7516821531560397,0.7597083767296533,x1594_0A-x1083_0A_50-I,x1083_0A,GUBYQYWAXCBWBU-INIZCTEOSA-N
CCCN(C(=O)Cc1ccc2c(c1)OCO2)C(C)C(=O)OC,x1140_0A,x1071_0A,0.6423550087873462,0.5607280927835051,x1140_0A-x1071_0A_157-I,x1140_0A,WCOKYYMZIZPONE-NSHDSACASA-N
CC(C)NCC1CCC(NC(=O)CCc2ccccc2)CC1,x1020_0A,x0130_0A,0.6586545729402872,0.7493667323388685,x1020_0A-x0130_0A_365-I,x0130_0A,IREISTMASJBWSG-HDICACEKSA-N
O=S(=O)(c1ccc2nncn2c1)N(Cc1ccccc1)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.8292378695272545,0.7172685629061468,x1594_0A-x1919_0A_459-I,x1594_0A,UPEAFKUSHPVHBU-UHFFFAOYSA-N
O=C(CSc1nnc2ccccn12)N(CC=Cc1ccccc1)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.7718686078690892,0.7564015846941734,x1594_0A-x1919_0A_458-I,x1594_0A,CNWPALYVYUTREN-UHFFFAOYSA-N
CC(OC(=O)CCC(F)(F)F)C(=O)NCc1ccccn1,x1498_0A,x2021_0A,0.7623963133640553,0.7302116741500962,x1498_0A-x2021_0A_322-I,x1498_0A,DOOQCRSQOMXEET-SECBINFHSA-N
Cc1nnc2ccc(C(=O)NCC(C)Cn3cccn3)cn12,x1594_0A,x1052_1A,0.6335641399416909,1.0,x1594_0A-x1052_1A_498-I,x1052_1A,JVCCTPASKBLGAS-LLVKDONJSA-N
O=C(NCc1nnc2ccccn12)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)OCCO2,x1594_0A,x1919_0A,0.7559652928416486,0.757826003456885,x1594_0A-x1919_0A_457-I,x1919_0A,BLXBFYJOMBEZLE-LJQANCHMSA-N
CS(=O)(=O)NCC(=O)N1CC2(CCC2NC(=O)c2ccon2)C1,x1071_0A,x1498_0A,0.6600877192982456,0.7947052947052947,x1071_0A-x1498_0A_279-I,x1498_0A,VKPMOSOKWCGSPV-JTQLQIEISA-N
O=C(Cc1ccc2c(c1)OCCO2)NCc1nnc2ccccn12,x1594_0A,x2021_0A,0.671864406779661,0.6864032319151623,x1594_0A-x2021_0A_304-I,x2021_0A,PPIKMNZXVPMNPC-UHFFFAOYSA-N
CC(CNC(=O)c1cnco1)CNC(=O)c1cccc2c1OCO2,x1140_0A,x1498_0A,0.7000951216197853,0.8113452188006482,x1140_0A-x1498_0A_497-I,x1498_0A,DFLKDLSWUAWCKM-JTQLQIEISA-N
C=CC(NC(=O)Cc1ccc2c(c1)OCO2)C(=O)OC,x1140_0A,x1071_0A,0.6384639400561973,0.5672584499829293,x1140_0A-x1071_0A_494-I,x1140_0A,FPSSTLODWOTLCO-JTQLQIEISA-N
Cc1nnc2ccc(S(=O)(=O)N(CC#N)c3ccc4c(c3)OCCO4)cn12,x1594_0A,x1919_0A,0.7935474937690391,0.6318462096481683,x1594_0A-x1919_0A_456-I,x1594_0A,GSICPJAYQVYRSB-UHFFFAOYSA-N
CC(C)C(NC(=O)CCC1CCCCC1)c1nnc2ccccn12,x1594_0A,x1083_0A,0.7131430363864492,0.7281172884308318,x1594_0A-x1083_0A_246-I,x1083_0A,ZZRKDZVNFVZMAN-GOSISDBHSA-N
CS(=O)(=O)NCC(=O)N1CC(NC(=O)c2ccsn2)C2(CC2)C1,x1071_0A,x1498_0A,0.6791672608013689,0.786326194398682,x1071_0A-x1498_0A_275-I,x1498_0A,ZHDDXGHAZUELNH-SNVBAGLBSA-N
CS(=O)(=O)NCC(=O)N1CCCC1CCNC(=O)c1cnco1,x1071_0A,x1498_0A,0.5935788192331102,0.7836633663366337,x1071_0A-x1498_0A_262-I,x1498_0A,OIOGFLMMNJJFEU-SNVBAGLBSA-N
O=C(Nc1ccc2nncn2c1)c1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.7802032994500917,0.6427200438716754,x1594_0A-x2021_0A_292-I,x1594_0A,OUOFDOPWOOYMMD-UHFFFAOYSA-N
c1cn2cnnc2c(NCc2ccn(C3CCCC3)n2)n1,x0147_0A,x1071_0A,0.7178966789667897,0.7765604728268704,x0147_0A-x1071_0A_459-I,x1071_0A,BMVYGLRVUKDLNN-UHFFFAOYSA-N
COc1cccc(N(CC(=O)N2CCCCCC2)S(C)(=O)=O)c1,x1071_0A,x1083_0A,0.6626608228474481,0.7523264137437365,x1071_0A-x1083_0A_458-I,x1083_0A,SQMOHKIARRXKLO-UHFFFAOYSA-N
CCN(CC)S(=O)(=O)c1ccc2nnc(SCCC(=O)Nc3ccc4c(c3)OCCO4)n2c1,x1594_0A,x1919_0A,0.7363080684596577,0.7920209287115761,x1594_0A-x1919_0A_449-I,x1919_0A,SHUAKGSFCJREIE-UHFFFAOYSA-N
COC(C)(C)CCS(=O)(=O)NC(=O)CCC1CCCNC1,x1083_0A,x2021_0A,0.7280341099436577,0.4433792690233673,x1083_0A-x2021_0A_362-I,x1083_0A,JDNITKHLZDDVIS-LBPRGKRZSA-N
COc1cccc(CS(=O)(=O)NCC(=O)N2CCCC2)c1,x1071_0A,x1083_0A,0.6683589667015082,0.8075857038657914,x1071_0A-x1083_0A_454-I,x1083_0A,MFFSQTJESUAFFY-UHFFFAOYSA-N
CCCN1CCCCC1CNC(=O)c1cnnc2ccccc12,x1083_0A,x1594_0A,0.7493395949515703,0.7617205632059415,x1083_0A-x1594_0A_331-I,x1594_0A,RUFMMBSEBHQDCB-CQSZACIVSA-N
CC(NC(=O)c1ccc2nncn2c1)C(C)NC(=O)C1CCC1,x1594_0A,x1083_0A,0.741321921065145,0.7761821874093414,x1594_0A-x1083_0A_233-I,x1083_0A,OSFMIYGVBWJARD-MNOVXSKESA-N
c1cn2cnnc2c(NC2CC3CC3C2)n1,x0147_0A,x1071_0A,0.7130876186272346,0.7908421913327882,x0147_0A-x1071_0A_144-I,x1071_0A,MKNLXTJWQIKETE-BRPSZJMVSA-N
CCCC(NS(=O)(=O)CCCCCl)c1nnc2ccccn12,x1594_0A,x1140_0A,0.7260514952822645,0.8141581948921398,x1594_0A-x1140_0A_97-I,x1140_0A,ZMRNUBBXXHPBDC-GFCCVEGCSA-N
c1cn2cnnc2c(N2CCc3c(ncn3C3CCCCC3)C2)n1,x0147_0A,x1083_0A,0.7891566265060241,0.722356131364869,x0147_0A-x1083_0A_413-I,x0147_0A,BHESTVUZQQXJPI-UHFFFAOYSA-N
COC(=O)CN(c1ccc2c(c1)OCCO2)S(=O)(=O)c1ccc2nncn2c1,x1594_0A,x2021_0A,0.7952335296534722,0.6717601773008282,x1594_0A-x2021_0A_287-I,x1594_0A,ZZCROQHYXNFWPQ-UHFFFAOYSA-N
O=S(=O)(c1ccc2nncn2c1)N(Cc1ccccc1)c1ccc2c(c1)OCCO2,x1594_0A,x2021_0A,0.8270317799271448,0.7058823529411765,x1594_0A-x2021_0A_285-I,x1594_0A,UPEAFKUSHPVHBU-UHFFFAOYSA-N
O=C(CNS(=O)(=O)CC1(CF)CC1)N1CCCC1,x1071_0A,x1083_0A,0.6341382181515404,0.7807950269916571,x1071_0A-x1083_0A_452-I,x1083_0A,GMOCYNWLRDYADY-UHFFFAOYSA-N
